time,fundingRate
2020-11-30 16:00:00.000,0.0001803
2020-12-01 00:00:00.000,0.0001
2020-12-01 08:00:00.003,0.0001
2020-12-01 16:00:00.000,-0.00056889
2020-12-02 00:00:00.001,0.0001
2020-12-02 08:00:00.011,-7.548e-05
2020-12-02 16:00:00.005,-0.0008205
2020-12-03 00:00:00.001,0.0001
2020-12-03 08:00:00.031,0.0001
2020-12-03 16:00:00.000,0.00021655
2020-12-04 00:00:00.006,0.0001
2020-12-04 08:00:00.009,0.00036146
2020-12-04 16:00:00.000,0.0001
2020-12-05 00:00:00.000,0.0001
2020-12-05 08:00:00.000,0.0001
2020-12-05 16:00:00.000,6.532e-05
2020-12-06 00:00:00.004,-0.00023869
2020-12-06 08:00:00.000,0.0001
2020-12-06 16:00:00.001,4.77e-05
2020-12-07 00:00:00.000,0.0001
2020-12-07 08:00:00.008,0.0001
2020-12-07 16:00:00.000,-0.00044152
2020-12-08 00:00:00.003,-5e-07
2020-12-08 08:00:00.003,0.0001
2020-12-08 16:00:00.033,0.0001
2020-12-09 00:00:00.000,-0.00069901
2020-12-09 08:00:00.010,0.0001
2020-12-09 16:00:00.000,0.0001
2020-12-10 00:00:00.000,0.0001
2020-12-10 08:00:00.000,0.0001
2020-12-10 16:00:00.007,0.0001
2020-12-11 00:00:00.000,0.0001
2020-12-11 08:00:00.016,0.0001
2020-12-11 16:00:00.010,0.0001
2020-12-12 00:00:00.009,0.0001
2020-12-12 08:00:00.002,0.0001
2020-12-12 16:00:00.000,-0.00030667
2020-12-13 00:00:00.007,-0.00025414
2020-12-13 08:00:00.000,-0.00078223
2020-12-13 16:00:00.000,-0.00076143
2020-12-14 00:00:00.000,-0.00059232
2020-12-14 08:00:00.000,0.0001
2020-12-14 16:00:00.000,-5.709e-05
2020-12-15 00:00:00.006,0.0001
2020-12-15 08:00:00.001,-0.00082958
2020-12-15 16:00:00.000,-6.876e-05
2020-12-16 00:00:00.001,-2.971e-05
2020-12-16 08:00:00.000,-0.00086632
2020-12-16 16:00:00.000,0.0001
2020-12-17 00:00:00.000,0.0001
2020-12-17 08:00:00.000,0.0001
2020-12-17 16:00:00.011,0.00042365
2020-12-18 00:00:00.000,0.0001
2020-12-18 08:00:00.000,0.00013872
2020-12-18 16:00:00.000,0.00016068
2020-12-19 00:00:00.000,0.0001
2020-12-19 08:00:00.018,0.0001
2020-12-19 16:00:00.000,0.00054332
2020-12-20 00:00:00.001,0.00045969
2020-12-20 08:00:00.011,0.0002562
2020-12-20 16:00:00.023,0.00043635
2020-12-21 00:00:00.011,0.00012273
2020-12-21 08:00:00.000,0.00027128
2020-12-21 16:00:00.000,0.00101176
2020-12-22 00:00:00.001,0.00040293
2020-12-22 08:00:00.006,0.0001
2020-12-22 16:00:00.000,0.0001
2020-12-23 00:00:00.000,0.0001
2020-12-23 08:00:00.000,0.0001
2020-12-23 16:00:00.000,0.0001
2020-12-24 00:00:00.012,-0.00020746
2020-12-24 08:00:00.009,-0.00017065
2020-12-24 16:00:00.001,0.0001
2020-12-25 00:00:00.000,0.0001
2020-12-25 08:00:00.000,0.0001
2020-12-25 16:00:00.000,0.00014904
2020-12-26 00:00:00.009,0.0001
2020-12-26 08:00:00.001,0.0001
2020-12-26 16:00:00.006,0.0001
2020-12-27 00:00:00.000,0.00017061
2020-12-27 08:00:00.000,0.00023495
2020-12-27 16:00:00.001,0.00018481
2020-12-28 00:00:00.015,0.00033774
2020-12-28 08:00:00.019,0.00076775
2020-12-28 16:00:00.000,0.00088145
2020-12-29 00:00:00.004,0.00060285
2020-12-29 08:00:00.003,0.0001
2020-12-29 16:00:00.000,0.0001
2020-12-30 00:00:00.001,0.00022042
2020-12-30 08:00:00.001,0.00018578
2020-12-30 16:00:00.012,0.0001
2020-12-31 00:00:00.009,0.00019426
2020-12-31 08:00:00.000,0.0001
2020-12-31 16:00:00.010,0.0001
2021-01-01 00:00:00.002,0.00020799
2021-01-01 08:00:00.006,0.00074422
2021-01-01 16:00:00.003,0.00070307
2021-01-02 00:00:00.000,0.00048645
2021-01-02 08:00:00.000,0.00048125
2021-01-02 16:00:00.006,0.00063063
2021-01-03 00:00:00.018,0.00038591
2021-01-03 08:00:00.000,0.00077933
2021-01-03 16:00:00.002,0.00148951
2021-01-04 00:00:00.000,0.00113299
2021-01-04 08:00:00.000,0.00188535
2021-01-04 16:00:00.000,0.00066284
2021-01-05 00:00:00.020,0.00111752
2021-01-05 08:00:00.003,0.00031645
2021-01-05 16:00:00.003,0.00060256
2021-01-06 00:00:00.010,0.0006415
2021-01-06 08:00:00.003,0.00135603
2021-01-06 16:00:00.000,0.00208562
2021-01-07 00:00:00.007,0.00027997
2021-01-07 08:00:00.000,0.00108089
2021-01-07 16:00:00.004,0.00137292
2021-01-08 00:00:00.000,0.00094367
2021-01-08 08:00:00.000,0.00021227
2021-01-08 16:00:00.000,0.00109836
2021-01-09 00:00:00.009,0.0001
2021-01-09 08:00:00.004,0.00037873
2021-01-09 16:00:00.000,0.0016758
2021-01-10 00:00:00.000,0.0014198
2021-01-10 08:00:00.005,0.00143822
2021-01-10 16:00:00.000,0.00039971
2021-01-11 00:00:00.000,0.00035056
2021-01-11 08:00:00.012,0.0001
2021-01-11 16:00:00.000,0.0001
2021-01-12 00:00:00.000,0.0001
2021-01-12 08:00:00.000,0.00019024
2021-01-12 16:00:00.008,0.0001
2021-01-13 00:00:00.001,0.0001
2021-01-13 08:00:00.000,0.0001
2021-01-13 16:00:00.003,0.0001
2021-01-14 00:00:00.000,0.00043404
2021-01-14 08:00:00.012,0.0001
2021-01-14 16:00:00.000,0.0001
2021-01-15 00:00:00.002,6.741e-05
2021-01-15 08:00:00.000,-0.00012607
2021-01-15 16:00:00.004,0.0001
2021-01-16 00:00:00.000,0.00032649
2021-01-16 08:00:00.008,0.00035718
2021-01-16 16:00:00.000,0.00026804
2021-01-17 00:00:00.009,0.00040769
2021-01-17 08:00:00.000,0.00016394
2021-01-17 16:00:00.001,0.00053581
2021-01-18 00:00:00.000,0.00024863
2021-01-18 08:00:00.004,0.0001
2021-01-18 16:00:00.000,0.00136758
2021-01-19 00:00:00.000,0.00073759
2021-01-19 08:00:00.005,0.00037437
2021-01-19 16:00:00.012,0.00016162
2021-01-20 00:00:00.012,0.0001
2021-01-20 08:00:00.001,0.0001
2021-01-20 16:00:00.001,0.0001
2021-01-21 00:00:00.000,0.0001
2021-01-21 08:00:00.000,0.0001
2021-01-21 16:00:00.004,0.0001
2021-01-22 00:00:00.012,0.0001
2021-01-22 08:00:00.003,0.0001
2021-01-22 16:00:00.001,0.0001
2021-01-23 00:00:00.000,0.0001
2021-01-23 08:00:00.002,0.0001
2021-01-23 16:00:00.000,0.0001
2021-01-24 00:00:00.001,0.0001
2021-01-24 08:00:00.011,0.0001
2021-01-24 16:00:00.005,0.00010808
2021-01-25 00:00:00.007,0.0001
2021-01-25 08:00:00.012,0.00092413
2021-01-25 16:00:00.000,0.00068674
2021-01-26 00:00:00.007,0.00035905
2021-01-26 08:00:00.000,0.00030497
2021-01-26 16:00:00.000,0.00028418
2021-01-27 00:00:00.000,0.00042326
2021-01-27 08:00:00.011,0.0001
2021-01-27 16:00:00.003,0.0001
2021-01-28 00:00:00.000,0.00033782
2021-01-28 08:00:00.000,0.00046444
2021-01-28 16:00:00.000,0.00073284
2021-01-29 00:00:00.009,0.00044174
2021-01-29 08:00:00.000,0.00071798
2021-01-29 16:00:00.000,0.00129616
2021-01-30 00:00:00.000,0.00035969
2021-01-30 08:00:00.000,0.00055026
2021-01-30 16:00:00.000,0.00059451
2021-01-31 00:00:00.009,0.00093611
2021-01-31 08:00:00.000,0.00057784
2021-01-31 16:00:00.000,0.00053382
2021-02-01 00:00:00.001,0.00027479
2021-02-01 08:00:00.014,0.0004957
2021-02-01 16:00:00.000,0.00037978
2021-02-02 00:00:00.000,0.00017442
2021-02-02 08:00:00.006,0.0001
2021-02-02 16:00:00.000,0.00097629
2021-02-03 00:00:00.009,0.00080383
2021-02-03 08:00:00.006,0.00127643
2021-02-03 16:00:00.006,0.00113633
2021-02-04 00:00:00.005,0.00066255
2021-02-04 08:00:00.000,0.00098842
2021-02-04 16:00:00.011,0.00260529
2021-02-05 00:00:00.009,0.00282353
2021-02-05 08:00:00.004,0.00299399
2021-02-05 16:00:00.000,0.00385908
2021-02-06 00:00:00.008,0.00233983
2021-02-06 08:00:00.009,0.00102325
2021-02-06 16:00:00.000,0.00193123
2021-02-07 00:00:00.000,0.00308167
2021-02-07 08:00:00.005,0.00121752
2021-02-07 16:00:00.001,0.00168171
2021-02-08 00:00:00.000,0.00078868
2021-02-08 08:00:00.001,0.00105557
2021-02-08 16:00:00.000,0.00314376
2021-02-09 00:00:00.010,0.00322912
2021-02-09 08:00:00.006,0.00408861
2021-02-09 16:00:00.007,0.00383154
2021-02-10 00:00:00.009,0.00278162
2021-02-10 08:00:00.014,0.00403814
2021-02-10 16:00:00.005,0.00157373
2021-02-11 00:00:00.000,0.00119795
2021-02-11 08:00:00.000,0.0009984
2021-02-11 16:00:00.000,0.00228503
2021-02-12 00:00:00.000,0.00314419
2021-02-12 08:00:00.000,0.0020898
2021-02-12 16:00:00.000,0.00286241
2021-02-13 00:00:00.001,0.00176526
2021-02-13 08:00:00.003,0.00140655
2021-02-13 16:00:00.000,0.0006071
2021-02-14 00:00:00.013,0.00134889
2021-02-14 08:00:00.000,0.00142137
2021-02-14 16:00:00.008,0.00161102
2021-02-15 00:00:00.000,0.00075716
2021-02-15 08:00:00.006,-6.677e-05
2021-02-15 16:00:00.000,0.0001
2021-02-16 00:00:00.001,0.0001
2021-02-16 08:00:00.000,0.00053157
2021-02-16 16:00:00.010,0.00034172
2021-02-17 00:00:00.005,0.0001
2021-02-17 08:00:00.010,0.00029746
2021-02-17 16:00:00.008,0.0015731
2021-02-18 00:00:00.012,0.00181849
2021-02-18 08:00:00.000,0.00179948
2021-02-18 16:00:00.009,0.00140457
2021-02-19 00:00:00.010,0.00143429
2021-02-19 08:00:00.002,0.00147086
2021-02-19 16:00:00.008,0.00375661
2021-02-20 00:00:00.000,0.00161983
2021-02-20 08:00:00.009,0.00172659
2021-02-20 16:00:00.000,0.00203252
2021-02-21 00:00:00.007,0.0001
2021-02-21 08:00:00.012,0.00047647
2021-02-21 16:00:00.001,0.0006843
2021-02-22 00:00:00.006,0.00036409
2021-02-22 08:00:00.002,0.00025601
2021-02-22 16:00:00.000,0.0001
2021-02-23 00:00:00.000,0.0001
2021-02-23 08:00:00.006,0.0001
2021-02-23 16:00:00.000,0.0001
2021-02-24 00:00:00.012,0.0001
2021-02-24 08:00:00.016,0.0001
2021-02-24 16:00:00.011,0.0001
2021-02-25 00:00:00.007,0.0001
2021-02-25 08:00:00.000,0.0001
2021-02-25 16:00:00.010,0.0001
2021-02-26 00:00:00.000,0.0001
2021-02-26 08:00:00.025,-0.00049497
2021-02-26 16:00:00.010,0.0001
2021-02-27 00:00:00.001,0.0001
2021-02-27 08:00:00.000,0.0001
2021-02-27 16:00:00.000,0.0001
2021-02-28 00:00:00.021,0.0001
2021-02-28 08:00:00.009,0.0001
2021-02-28 16:00:00.000,0.0001
2021-03-01 00:00:00.000,0.0001
2021-03-01 08:00:00.003,0.0001
2021-03-01 16:00:00.001,0.0001
2021-03-02 00:00:00.000,0.0001
2021-03-02 08:00:00.000,0.0001
2021-03-02 16:00:00.004,0.00035288
2021-03-03 00:00:00.000,0.0001
2021-03-03 08:00:00.016,0.00029179
2021-03-03 16:00:00.000,0.00023893
2021-03-04 00:00:00.000,0.0001
2021-03-04 08:00:00.015,0.00010489
2021-03-04 16:00:00.001,0.00023342
2021-03-05 00:00:00.000,0.0001
2021-03-05 08:00:00.002,0.0001
2021-03-05 16:00:00.008,0.0001
2021-03-06 00:00:00.000,0.0001
2021-03-06 08:00:00.000,0.0001
2021-03-06 16:00:00.000,0.0001
2021-03-07 00:00:00.006,0.0001
2021-03-07 08:00:00.005,0.0001
2021-03-07 16:00:00.008,0.00030931
2021-03-08 00:00:00.000,0.0001
2021-03-08 08:00:00.000,0.00031333
2021-03-08 16:00:00.006,0.00043358
2021-03-09 00:00:00.000,0.00063123
2021-03-09 08:00:00.000,0.00069786
2021-03-09 16:00:00.000,0.00127636
2021-03-10 00:00:00.009,0.00143779
2021-03-10 08:00:00.006,0.00052842
2021-03-10 16:00:00.008,0.00065202
2021-03-11 00:00:00.000,0.00027022
2021-03-11 08:00:00.000,0.00035667
2021-03-11 16:00:00.014,0.00058185
2021-03-12 00:00:00.002,0.00085489
2021-03-12 08:00:00.005,0.00014506
2021-03-12 16:00:00.011,0.00022723
2021-03-13 00:00:00.000,0.0001
2021-03-13 08:00:00.002,0.0001
2021-03-13 16:00:00.000,0.0001
2021-03-14 00:00:00.011,0.0001
2021-03-14 08:00:00.000,0.0001
2021-03-14 16:00:00.000,0.00055974
2021-03-15 00:00:00.012,0.00039775
2021-03-15 08:00:00.016,0.00014609
2021-03-15 16:00:00.030,0.0001
2021-03-16 00:00:00.005,0.0001
2021-03-16 08:00:00.008,-0.00027803
2021-03-16 16:00:00.012,0.0001
2021-03-17 00:00:00.010,0.0001
2021-03-17 08:00:00.000,0.00012298
2021-03-17 16:00:00.009,0.00016616
2021-03-18 00:00:00.001,0.00048616
2021-03-18 08:00:00.000,0.00071287
2021-03-18 16:00:00.000,0.00079542
2021-03-19 00:00:00.011,0.00014828
2021-03-19 08:00:00.001,0.00039431
2021-03-19 16:00:00.000,0.00056629
2021-03-20 00:00:00.000,0.0006882
2021-03-20 08:00:00.000,0.00122515
2021-03-20 16:00:00.007,0.00100202
2021-03-21 00:00:00.000,0.00048312
2021-03-21 08:00:00.000,0.00032893
2021-03-21 16:00:00.000,0.00034219
2021-03-22 00:00:00.007,0.0005304
2021-03-22 08:00:00.001,0.00068517
2021-03-22 16:00:00.000,0.00062684
2021-03-23 00:00:00.000,0.0001
2021-03-23 08:00:00.010,0.0001
2021-03-23 16:00:00.023,0.0001
2021-03-24 00:00:00.002,0.0001
2021-03-24 08:00:00.000,0.00024591
2021-03-24 16:00:00.000,0.0003359
2021-03-25 00:00:00.000,0.0001
2021-03-25 08:00:00.000,0.0001
2021-03-25 16:00:00.000,0.0001
2021-03-26 00:00:00.008,0.0001
2021-03-26 08:00:00.000,0.0001
2021-03-26 16:00:00.012,0.0001
2021-03-27 00:00:00.018,0.0001
2021-03-27 08:00:00.000,0.00030061
2021-03-27 16:00:00.001,0.00065104
2021-03-28 00:00:00.000,0.00058593
2021-03-28 08:00:00.000,0.00086859
2021-03-28 16:00:00.005,0.00105973
2021-03-29 00:00:00.003,0.00058785
2021-03-29 08:00:00.000,0.00085816
2021-03-29 16:00:00.000,0.00105113
2021-03-30 00:00:00.018,0.00099172
2021-03-30 08:00:00.012,0.00100804
2021-03-30 16:00:00.001,0.00161562
2021-03-31 00:00:00.000,0.00149749
2021-03-31 08:00:00.000,0.00124716
2021-03-31 16:00:00.000,0.00105102
2021-04-01 00:00:00.025,0.00156126
2021-04-01 08:00:00.011,0.00190261
2021-04-01 16:00:00.004,0.00200794
2021-04-02 00:00:00.000,0.0015542
2021-04-02 08:00:00.000,0.00226904
2021-04-02 16:00:00.000,0.00239226
2021-04-03 00:00:00.003,0.00118295
2021-04-03 08:00:00.000,0.00141089
2021-04-03 16:00:00.000,0.00188134
2021-04-04 00:00:00.000,0.0006575
2021-04-04 08:00:00.000,0.00128067
2021-04-04 16:00:00.016,0.00116605
2021-04-05 00:00:00.000,0.00144919
2021-04-05 08:00:00.001,0.0014357
2021-04-05 16:00:00.001,0.00269762
2021-04-06 00:00:00.010,0.00256278
2021-04-06 08:00:00.000,0.00254927
2021-04-06 16:00:00.003,0.00178142
2021-04-07 00:00:00.000,0.00137481
2021-04-07 08:00:00.006,0.00132862
2021-04-07 16:00:00.004,0.00039956
2021-04-08 00:00:00.013,0.00051752
2021-04-08 08:00:00.003,0.00073758
2021-04-08 16:00:00.005,0.00076524
2021-04-09 00:00:00.000,0.00057894
2021-04-09 08:00:00.004,0.00091475
2021-04-09 16:00:00.004,0.00126143
2021-04-10 00:00:00.011,0.00128254
2021-04-10 08:00:00.005,0.00173589
2021-04-10 16:00:00.000,0.00169931
2021-04-11 00:00:00.004,0.00133033
2021-04-11 08:00:00.000,0.00165342
2021-04-11 16:00:00.000,0.00209158
2021-04-12 00:00:00.001,0.00222917
2021-04-12 08:00:00.001,0.00265535
2021-04-12 16:00:00.008,0.00164532
2021-04-13 00:00:00.003,0.0017886
2021-04-13 08:00:00.008,0.00156049
2021-04-13 16:00:00.008,0.00240566
2021-04-14 00:00:00.008,0.00217473
2021-04-14 08:00:00.000,0.00275843
2021-04-14 16:00:00.012,0.00101849
2021-04-15 00:00:00.006,0.00118711
2021-04-15 08:00:00.000,0.00172137
2021-04-15 16:00:00.008,0.00204845
2021-04-16 00:00:00.008,0.00238363
2021-04-16 08:00:00.000,0.00234148
2021-04-16 16:00:00.002,0.00169463
2021-04-17 00:00:00.008,0.00225122
2021-04-17 08:00:00.000,0.00215701
2021-04-17 16:00:00.001,0.00099633
