time,fundingRate
2021-07-16 08:00:00.000,0.0001
2021-07-16 16:00:00.001,0.0001
2021-07-17 00:00:00.004,0.0001
2021-07-17 08:00:00.009,0.0001
2021-07-17 16:00:00.006,0.0001
2021-07-18 00:00:00.000,0.0001
2021-07-18 08:00:00.001,0.0001
2021-07-18 16:00:00.003,0.0001
2021-07-19 00:00:00.002,0.0001
2021-07-19 08:00:00.006,0.0001
2021-07-19 16:00:00.006,0.0001
2021-07-20 00:00:00.002,0.0001
2021-07-20 08:00:00.011,0.0001
2021-07-20 16:00:00.001,0.0001
2021-07-21 00:00:00.022,6.409e-05
2021-07-21 08:00:00.000,0.0001
2021-07-21 16:00:00.018,0.0001
2021-07-22 00:00:00.002,0.0001
2021-07-22 08:00:00.006,0.0001
2021-07-22 16:00:00.010,0.0001
2021-07-23 00:00:00.013,0.0001
2021-07-23 08:00:00.000,0.0001
2021-07-23 16:00:00.005,0.0001
2021-07-24 00:00:00.000,0.0001
2021-07-24 08:00:00.002,0.0001
2021-07-24 16:00:00.001,0.0001
2021-07-25 00:00:00.003,0.0001
2021-07-25 08:00:00.015,0.0001
2021-07-25 16:00:00.000,0.0001
2021-07-26 00:00:00.000,0.0001
2021-07-26 08:00:00.000,0.0001
2021-07-26 16:00:00.000,0.0001
2021-07-27 00:00:00.046,0.0001
2021-07-27 08:00:00.014,0.0001
2021-07-27 16:00:00.007,0.0001
2021-07-28 00:00:00.000,0.0001
2021-07-28 08:00:00.002,0.0001
2021-07-28 16:00:00.005,0.0001
2021-07-29 00:00:00.004,0.0001
2021-07-29 08:00:00.000,0.0001
2021-07-29 16:00:00.007,0.0001
2021-07-30 00:00:00.004,0.0001
2021-07-30 08:00:00.000,0.0001
2021-07-30 16:00:00.000,0.0001
2021-07-31 00:00:00.000,0.0001
2021-07-31 08:00:00.014,0.0001
2021-07-31 16:00:00.003,0.0001
2021-08-01 00:00:00.005,0.0001
2021-08-01 08:00:00.016,0.00017351
2021-08-01 16:00:00.001,0.0001
2021-08-02 00:00:00.000,0.0001
2021-08-02 08:00:00.014,0.0001
2021-08-02 16:00:00.021,0.0001
2021-08-03 00:00:00.000,0.0001
2021-08-03 08:00:00.000,0.0001
2021-08-03 16:00:00.009,0.0001
2021-08-04 00:00:00.000,0.0001
2021-08-04 08:00:00.000,0.0001
2021-08-04 16:00:00.003,0.0001
2021-08-05 00:00:00.000,0.0001
2021-08-05 08:00:00.000,0.0001746
2021-08-05 16:00:00.001,0.0001
2021-08-06 00:00:00.000,0.0001
2021-08-06 08:00:00.004,0.00012292
2021-08-06 16:00:00.003,0.00025857
2021-08-07 00:00:00.015,0.0002519
2021-08-07 08:00:00.001,0.00073202
2021-08-07 16:00:00.002,0.00028431
2021-08-08 00:00:00.000,0.00038077
2021-08-08 08:00:00.002,0.00025224
2021-08-08 16:00:00.018,0.00023343
2021-08-09 00:00:00.000,0.0001
2021-08-09 08:00:00.000,0.0001
2021-08-09 16:00:00.002,0.00020913
2021-08-10 00:00:00.000,0.00032593
2021-08-10 08:00:00.003,0.00034633
2021-08-10 16:00:00.000,0.0005049
2021-08-11 00:00:00.006,0.0004988
2021-08-11 08:00:00.003,0.00045331
2021-08-11 16:00:00.000,0.00042613
2021-08-12 00:00:00.013,0.00056686
2021-08-12 08:00:00.001,0.0004699
2021-08-12 16:00:00.000,0.00018824
2021-08-13 00:00:00.000,0.0001
2021-08-13 08:00:00.000,0.00033729
2021-08-13 16:00:00.002,0.00058017
2021-08-14 00:00:00.006,0.00018321
2021-08-14 08:00:00.000,0.00032154
2021-08-14 16:00:00.000,0.00045883
2021-08-15 00:00:00.003,0.00040966
2021-08-15 08:00:00.000,0.00037888
2021-08-15 16:00:00.007,0.0001
2021-08-16 00:00:00.012,0.00028222
2021-08-16 08:00:00.003,0.0006341
2021-08-16 16:00:00.010,0.00070492
2021-08-17 00:00:00.018,0.0002681
2021-08-17 08:00:00.015,0.0001
2021-08-17 16:00:00.006,0.00028546
2021-08-18 00:00:00.000,0.0001
2021-08-18 08:00:00.000,0.0001
2021-08-18 16:00:00.011,0.0001
2021-08-19 00:00:00.000,0.0001
2021-08-19 08:00:00.014,0.0001
2021-08-19 16:00:00.000,0.0001
2021-08-20 00:00:00.000,0.00017915
2021-08-20 08:00:00.001,0.00044372
2021-08-20 16:00:00.001,0.00030408
2021-08-21 00:00:00.005,0.00027382
2021-08-21 08:00:00.001,0.00079236
2021-08-21 16:00:00.000,0.00049426
2021-08-22 00:00:00.005,0.00028462
2021-08-22 08:00:00.007,0.00058779
2021-08-22 16:00:00.002,0.00053326
2021-08-23 00:00:00.003,0.00026646
2021-08-23 08:00:00.005,0.00073454
2021-08-23 16:00:00.002,0.00032321
2021-08-24 00:00:00.006,0.00047716
2021-08-24 08:00:00.004,0.0006374
2021-08-24 16:00:00.000,0.00027391
2021-08-25 00:00:00.015,0.0002159
2021-08-25 08:00:00.000,0.00017521
2021-08-25 16:00:00.000,0.0001
2021-08-26 00:00:00.001,0.0001298
2021-08-26 08:00:00.016,0.0001
2021-08-26 16:00:00.004,0.00015118
2021-08-27 00:00:00.013,0.0001
2021-08-27 08:00:00.001,0.0001286
2021-08-27 16:00:00.004,0.0001
2021-08-28 00:00:00.000,0.00027946
2021-08-28 08:00:00.000,0.00041658
2021-08-28 16:00:00.000,0.00045919
2021-08-29 00:00:00.000,0.00055946
2021-08-29 08:00:00.002,0.00037538
2021-08-29 16:00:00.005,0.00041265
2021-08-30 00:00:00.013,0.00051554
2021-08-30 08:00:00.008,0.00048552
2021-08-30 16:00:00.000,0.00031038
2021-08-31 00:00:00.000,0.00033336
2021-08-31 08:00:00.007,0.00031786
2021-08-31 16:00:00.003,0.0004281
2021-09-01 00:00:00.000,0.00053464
2021-09-01 08:00:00.006,0.00052282
2021-09-01 16:00:00.000,0.00058333
2021-09-02 00:00:00.009,0.00071645
2021-09-02 08:00:00.006,0.00089139
2021-09-02 16:00:00.007,0.00085243
2021-09-03 00:00:00.011,0.0007553
2021-09-03 08:00:00.000,0.00110499
2021-09-03 16:00:00.002,0.00076706
2021-09-04 00:00:00.003,0.00055592
2021-09-04 08:00:00.008,0.0008809
2021-09-04 16:00:00.009,0.00103607
2021-09-05 00:00:00.002,0.00082805
2021-09-05 08:00:00.002,0.00094237
2021-09-05 16:00:00.000,0.00100991
2021-09-06 00:00:00.003,0.00106155
2021-09-06 08:00:00.008,0.00120706
2021-09-06 16:00:00.009,0.00074702
2021-09-07 00:00:00.004,0.00093965
2021-09-07 08:00:00.002,0.00091114
2021-09-07 16:00:00.001,-0.00106339
2021-09-08 00:00:00.005,0.0001
2021-09-08 08:00:00.000,0.0001
2021-09-08 16:00:00.000,0.0001
2021-09-09 00:00:00.006,0.0001
2021-09-09 08:00:00.014,0.0001513
2021-09-09 16:00:00.002,0.0001
2021-09-10 00:00:00.001,0.0001
2021-09-10 08:00:00.018,0.0001
2021-09-10 16:00:00.006,0.0001
2021-09-11 00:00:00.000,0.0001
2021-09-11 08:00:00.001,0.0001
2021-09-11 16:00:00.000,0.0001
2021-09-12 00:00:00.000,0.0001
2021-09-12 08:00:00.002,0.0001
2021-09-12 16:00:00.000,0.0001
2021-09-13 00:00:00.000,0.0001
2021-09-13 08:00:00.007,0.0001
2021-09-13 16:00:00.005,0.0001
2021-09-14 00:00:00.002,0.0001
2021-09-14 08:00:00.000,0.0001
2021-09-14 16:00:00.007,0.0001
2021-09-15 00:00:00.012,0.0001
2021-09-15 08:00:00.003,0.0001
2021-09-15 16:00:00.006,0.00015561
2021-09-16 00:00:00.008,0.00027292
2021-09-16 08:00:00.005,0.00027984
2021-09-16 16:00:00.002,0.00019529
2021-09-17 00:00:00.000,0.00020597
2021-09-17 08:00:00.047,0.0001
2021-09-17 16:00:00.013,0.0001
2021-09-18 00:00:00.000,0.0001
2021-09-18 08:00:00.010,0.0001
2021-09-18 16:00:00.005,0.0001
2021-09-19 00:00:00.006,0.0001
2021-09-19 08:00:00.015,0.00022803
2021-09-19 16:00:00.007,0.0001
2021-09-20 00:00:00.018,0.0001
2021-09-20 08:00:00.000,0.0001
2021-09-20 16:00:00.005,0.0001
2021-09-21 00:00:00.005,0.0001
2021-09-21 08:00:00.007,0.0001
2021-09-21 16:00:00.000,0.0001
2021-09-22 00:00:00.005,0.0001
2021-09-22 08:00:00.006,0.0001
2021-09-22 16:00:00.000,0.0001
2021-09-23 00:00:00.003,0.0001
2021-09-23 08:00:00.000,0.0001
2021-09-23 16:00:00.007,0.0001
2021-09-24 00:00:00.000,0.0001
2021-09-24 08:00:00.017,0.0001
2021-09-24 16:00:00.000,0.0001
2021-09-25 00:00:00.007,0.0001
2021-09-25 08:00:00.002,0.0001
2021-09-25 16:00:00.004,0.0001
2021-09-26 00:00:00.013,0.0001
2021-09-26 08:00:00.000,0.0001
2021-09-26 16:00:00.005,0.0001
2021-09-27 00:00:00.000,0.0001
2021-09-27 08:00:00.001,0.0001
2021-09-27 16:00:00.000,0.0001
2021-09-28 00:00:00.000,0.0001
2021-09-28 08:00:00.014,0.0001
2021-09-28 16:00:00.000,0.0001
2021-09-29 00:00:00.000,0.0001
2021-09-29 08:00:00.002,0.0001
2021-09-29 16:00:00.000,0.0001
2021-09-30 00:00:00.000,0.0001
2021-09-30 08:00:00.004,0.0001
2021-09-30 16:00:00.005,0.0001
2021-10-01 00:00:00.012,0.0001
2021-10-01 08:00:00.008,0.0001
2021-10-01 16:00:00.000,0.0001
2021-10-02 00:00:00.000,0.0001
2021-10-02 08:00:00.002,0.0001
2021-10-02 16:00:00.011,0.0001
2021-10-03 00:00:00.019,0.0001
2021-10-03 08:00:00.011,0.0001
2021-10-03 16:00:00.004,0.0001
2021-10-04 00:00:00.004,0.0001
2021-10-04 08:00:00.000,0.0001
2021-10-04 16:00:00.000,0.0001
2021-10-05 00:00:00.007,0.0001
2021-10-05 08:00:00.007,0.0001
2021-10-05 16:00:00.004,0.0001
2021-10-06 00:00:00.002,0.00014679
2021-10-06 08:00:00.000,0.0001
2021-10-06 16:00:00.003,0.0001
2021-10-07 00:00:00.007,0.0001
2021-10-07 08:00:00.002,0.00039822
2021-10-07 16:00:00.000,0.00046391
2021-10-08 00:00:00.011,0.0001
2021-10-08 08:00:00.003,0.0001
2021-10-08 16:00:00.002,0.0002244
2021-10-09 00:00:00.006,0.0001
2021-10-09 08:00:00.003,0.00029942
2021-10-09 16:00:00.000,0.00042588
2021-10-10 00:00:00.000,0.0004173
2021-10-10 08:00:00.008,0.00015294
2021-10-10 16:00:00.000,0.00023459
2021-10-11 00:00:00.002,0.0001
2021-10-11 08:00:00.001,0.0001
2021-10-11 16:00:00.006,0.0001
2021-10-12 00:00:00.008,0.0001
2021-10-12 08:00:00.013,0.0001
2021-10-12 16:00:00.003,0.0001
2021-10-13 00:00:00.003,0.0001
2021-10-13 08:00:00.015,0.0001
2021-10-13 16:00:00.000,0.00024197
2021-10-14 00:00:00.011,0.00015703
2021-10-14 08:00:00.017,0.00026171
2021-10-14 16:00:00.000,0.00033832
2021-10-15 00:00:00.005,0.0001
2021-10-15 08:00:00.002,0.00025794
2021-10-15 16:00:00.005,0.0001
2021-10-16 00:00:00.009,0.00020015
2021-10-16 08:00:00.000,0.00024006
2021-10-16 16:00:00.003,0.00056292
2021-10-17 00:00:00.001,0.00063618
2021-10-17 08:00:00.002,0.00066278
2021-10-17 16:00:00.002,0.00024063
2021-10-18 00:00:00.006,0.0001
2021-10-18 08:00:00.004,0.00024543
2021-10-18 16:00:00.001,0.00034865
2021-10-19 00:00:00.002,0.00028726
2021-10-19 08:00:00.000,0.00031031
2021-10-19 16:00:00.000,0.0001
2021-10-20 00:00:00.017,0.00027411
2021-10-20 08:00:00.004,0.0004777
2021-10-20 16:00:00.020,0.00030211
2021-10-21 00:00:00.000,0.00038608
2021-10-21 08:00:00.000,0.00059166
2021-10-21 16:00:00.008,0.00077861
2021-10-22 00:00:00.005,0.00016218
2021-10-22 08:00:00.005,0.00035354
2021-10-22 16:00:00.018,0.00025699
2021-10-23 00:00:00.005,0.00011795
2021-10-23 08:00:00.001,0.00030382
2021-10-23 16:00:00.004,0.0004356
2021-10-24 00:00:00.006,0.00036504
2021-10-24 08:00:00.012,0.00045728
2021-10-24 16:00:00.001,0.00068391
2021-10-25 00:00:00.012,0.00013254
2021-10-25 08:00:00.002,0.00058186
2021-10-25 16:00:00.022,0.0006179
2021-10-26 00:00:00.005,0.00082871
2021-10-26 08:00:00.016,0.00099354
2021-10-26 16:00:00.000,0.00092393
2021-10-27 00:00:00.004,0.00042232
2021-10-27 08:00:00.000,0.00064644
2021-10-27 16:00:00.002,0.0001
2021-10-28 00:00:00.002,0.0001
2021-10-28 08:00:00.000,0.0001
2021-10-28 16:00:00.005,0.0001
2021-10-29 00:00:00.000,0.0001
2021-10-29 08:00:00.007,0.0001
2021-10-29 16:00:00.001,0.0001
2021-10-30 00:00:00.000,0.00015665
2021-10-30 08:00:00.001,0.00032057
2021-10-30 16:00:00.013,0.00035658
2021-10-31 00:00:00.008,0.00026188
2021-10-31 08:00:00.010,0.00045226
2021-10-31 16:00:00.001,0.0004113
2021-11-01 00:00:00.009,0.00020342
2021-11-01 08:00:00.014,0.00033065
2021-11-01 16:00:00.001,0.00040748
2021-11-02 00:00:00.000,0.00025087
2021-11-02 08:00:00.007,0.00059399
2021-11-02 16:00:00.010,0.00064669
2021-11-03 00:00:00.019,0.00079716
2021-11-03 08:00:00.000,0.00077696
2021-11-03 16:00:00.005,0.00034057
2021-11-04 00:00:00.006,0.00018237
2021-11-04 08:00:00.004,0.00079752
2021-11-04 16:00:00.004,0.00040828
2021-11-05 00:00:00.000,0.00038538
2021-11-05 08:00:00.013,0.0001
2021-11-05 16:00:00.016,0.00036161
2021-11-06 00:00:00.010,0.00036494
2021-11-06 08:00:00.000,0.00021329
2021-11-06 16:00:00.007,0.0001
2021-11-07 00:00:00.013,0.00022475
2021-11-07 08:00:00.005,0.00035702
2021-11-07 16:00:00.004,0.00044785
2021-11-08 00:00:00.001,0.00019623
2021-11-08 08:00:00.000,0.00053068
2021-11-08 16:00:00.000,0.00078813
2021-11-09 00:00:00.000,0.00049334
2021-11-09 08:00:00.014,0.00054741
2021-11-09 16:00:00.001,0.00080603
2021-11-10 00:00:00.000,0.00069557
2021-11-10 08:00:00.003,0.00082833
2021-11-10 16:00:00.001,0.00053167
2021-11-11 00:00:00.008,0.0001
2021-11-11 08:00:00.012,0.0001
2021-11-11 16:00:00.007,0.00021412
2021-11-12 00:00:00.000,0.00044142
2021-11-12 08:00:00.000,0.00023389
2021-11-12 16:00:00.004,0.0001
2021-11-13 00:00:00.000,0.0001
2021-11-13 08:00:00.004,0.00028957
2021-11-13 16:00:00.006,0.0001
2021-11-14 00:00:00.010,0.0001
2021-11-14 08:00:00.001,0.0001
2021-11-14 16:00:00.000,0.00014903
2021-11-15 00:00:00.008,0.00025736
2021-11-15 08:00:00.000,0.0004959
2021-11-15 16:00:00.000,0.00028005
